Year,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,rice_price,wheat_price,maize_price,ChickPea_price
2021,25.61,96.58,26.52,10.33,67.81,5.6,1485.79,418.05,190.83,141.54,343.52
2021,69.46,12.71,69.08,33.75,43.71,6.31,1225.53,494.71,152.71,159.22,266.97
2021,51.95,70.88,82.89,10.62,85.58,6.08,405.65,486.33,118.45,113.54,70.65
2021,28.43,29.7,71.51,17.15,39.65,8.39,1639.63,161.23,187.64,198.73,131.43
2021,82.29,64.22,42.37,19.73,60.94,5.88,1462.78,402.9,215.66,108.26,69.57
2021,41.76,70.85,76.33,17.26,67.03,6.56,1623.15,266.95,135.03,47.1,252.17
2021,79.76,34.59,0.69,17.58,67.59,5.81,823.66,100.89,298.95,80.16,139.94
2021,17.88,55.44,78.19,28.59,62.61,8.19,1788.74,471.64,61.69,54.35,377.01
2021,22.63,28.04,81.85,34.85,83.9,8.01,462.07,404.36,180.13,129.55,145.76
2021,33.43,75.14,35.75,31.24,77.22,7.3,829.05,324.23,240.73,60.36,372.09
2021,86.18,92.96,9.3,16.92,65.81,6.01,353.94,241.37,266.7,91.28,186.66
2021,8.79,20.04,40.04,14.3,83.98,7.55,712.73,138.84,104.6,46.8,146.28
2021,34.35,3.51,60.84,12.31,43.17,8.34,1066.23,353.08,268.15,60.57,80.61
2021,40.34,56.44,39.62,29.83,43.46,8.46,1756.98,174.87,209.79,163.13,303.28
2021,68.49,31.69,33.71,22.22,38.83,6.95,787.25,265.81,74.48,88.49,288.75
2021,23.76,76.32,25.18,25.58,42.02,5.61,1677.38,455.27,149.33,47.55,229.45
2021,8.18,13.05,32.91,13.63,83.04,8.09,1971.33,280.42,86.34,71.74,64.76
2021,26.74,12.66,11.36,30.23,61.89,7.33,1635.49,186.35,133.96,132.37,382.59
2021,96.7,75.48,88.56,15.35,47.12,6.08,1229.47,189.07,102.64,45.11,171.7
2021,48.22,30.51,36.49,30.28,83.98,8.05,1241.37,153.55,67.6,162.05,77.68
2021,45.08,20.82,44.42,12.01,53.01,5.86,267.68,225.71,182.81,77.09,294.21
2021,48.87,76.73,90.97,34.8,71.06,6.2,1897.19,447.35,98.71,77.03,386.34
2021,59.54,54.89,36.74,14.58,68.46,6.05,1308.59,448.38,73.12,185.56,352.14
2021,76.23,76.7,40.56,16.99,50.26,7,1142.22,164.64,115.39,150.74,218.06
2021,41.06,64.21,84.46,10.39,79.35,5.67,518.86,474.78,159.93,142.55,364.36
2021,29.04,19.64,58.88,25.02,89.28,7.06,332.11,153.94,179.41,95.94,145.11
2021,98.47,5.15,19.35,23.28,31.81,7.83,346.9,411.66,242.78,80.56,147.47
2021,4.64,5.28,40.66,18.17,71.58,6.77,1380.93,125.89,254.95,97.41,68.76
2021,16.21,74.98,69.34,34.45,71.82,8.11,574.41,133.48,144.71,135.63,170.22
2021,77.75,41.61,66.26,34.62,35.18,5.95,495.4,325.97,239.95,94.65,99.53
2021,35.4,83.28,11.26,16.3,41.59,7.54,1729.74,273.21,279.45,133.99,192.72
2021,35.21,9.57,72.81,18.79,57.94,7.72,780.89,174.54,191.96,66.26,289.29
2021,53.51,33.43,7.78,21.7,78.78,8.24,650.87,245.4,266.63,191.79,96.24
2021,7.65,59.49,78.29,16.17,35.48,7.24,1736.16,268.74,277.92,50.13,233.71
2021,54.05,16.63,4.55,34.05,87.56,7.82,332.2,182.38,147.55,91.47,97.01
2021,65.54,30.41,95.95,15.7,32.19,7.08,918.68,335.88,240.49,142.64,214.12
2021,31.73,67.41,94.82,25.52,53.48,8.39,488.58,421.8,228.98,154.21,157.71
2021,61.66,62.74,65.27,13,79.81,6.48,1564.25,202.35,82.4,142.52,186.7
2021,54.38,51.02,38.42,19.9,39.85,8.1,383.63,212.06,128.37,183.27,86.06
2021,47.6,15.74,46.13,26.77,63.27,7.97,1121.72,223.49,183.99,80.36,351.96
2021,38.61,93.84,9,30.84,64.28,6.28,660.94,307.23,215.16,117.5,272.67
2021,41.88,87.11,37.94,29.02,58.71,7.67,958.69,424.71,206.82,199.92,228.45
2021,13.83,33.3,11.96,19.22,30.71,8.37,1012.28,153.78,136.56,99.17,362.9
2021,8.41,97.03,91.77,14.19,49.67,8.33,1905.13,400.88,270.89,141.4,115.37
2021,43.71,15.58,15.85,22.88,76.37,6.94,672.99,113.33,78.89,174.31,233.42
2021,21.75,14.13,53.02,21.58,54.43,8.17,1348.27,277.1,187.17,199.14,267.09
2021,95.92,93.05,28.3,16.29,65.8,8.17,1482.69,124.27,290.38,164.23,238.05
2021,60.86,73.66,78.96,33.72,37.85,7.51,1414.74,291.18,175.55,144.29,187.7
2021,15.85,52.48,38.81,21.82,33.9,8.47,383.94,350.31,189.59,199.16,178.43
2021,77.19,91.58,29.6,12.77,46.7,6.87,1511.25,110.65,186.75,110.94,122.28
2021,42.98,61.23,44,18.08,78.43,7.96,925.82,326.97,195.09,187.38,195.54
2021,22.33,45.33,41.83,13.1,74.65,6.89,1885.07,490.09,79.13,83.17,168.14
2021,31.33,56,25.36,11.16,88.64,6.19,802.1,355.24,223.16,169.33,157.96
2021,37.1,92.11,73.85,31.63,49.96,6.43,288.31,341.95,139.74,63.22,228.92
2021,30.86,65.97,87.47,31.75,42.32,7.21,1299.67,203.8,180.66,49.38,361.8
2021,47,35.62,83.77,33.92,81.6,6.39,1194.16,201.34,251.73,36.26,92.74
2021,91.02,59.92,97.21,16.51,51.5,6.79,290.05,171.73,297.23,59.84,286.16
2021,71.85,2.03,74.53,28.66,33.65,6.7,922.77,352.22,75.06,143.83,181.89
2021,25.71,65.01,2.9,31.44,61.11,7.98,711.95,372.67,234.78,120.26,190.74
2021,78.8,82.74,68.09,16.53,59.05,6.8,1911.79,489.94,288.57,79.98,143.63
2021,70.33,82.91,39.48,13.47,65.95,7.98,1913.81,358.91,94.39,66.46,381.75
2021,99.98,95.02,80.53,17.74,44.33,6.43,1310.33,135.22,51.39,149.99,270.14
2021,57.64,98.89,46.32,22.48,54.16,6.5,882.76,396.72,100.67,98.82,137.48
2021,71.56,98.91,84.9,15.6,59.81,8.05,439.6,256.6,83.23,60.63,363.94
2021,36.99,10.22,69.24,24.51,73.52,8.1,1737.12,306.65,195.55,35.59,252.14
2021,58.15,3.5,35.9,17.91,33.33,6.57,1140.28,313.94,130.27,106.36,396.29
2021,35.88,23.92,21.29,22.03,70.3,6.1,1695.87,164.67,122.26,162.48,67.41
2021,51.91,6.64,9.17,34.94,56.29,8.37,1877.93,303.47,107.14,164.13,104.83
2021,97.33,89.32,62.69,19.4,43.12,6.56,661.39,175.21,129.99,42.59,197.21
2021,61.49,98.09,86.82,32.93,53.89,6.74,1744.56,322.72,279.14,127.76,135.45
2021,59.88,46.02,72.4,24.19,86.03,6.07,1498.99,458.97,200.01,110.53,80.34
2021,79.98,68.19,80.93,18.1,77.12,7.15,1168.91,343.05,162.65,116.1,84.99
2021,80.26,3.78,33.61,14.25,60.51,7.53,870.14,164.73,299.58,50.8,362.55
2021,0.07,16.11,58.81,27.02,53.93,8.45,697.02,204.65,103.52,30.92,155.31
2021,67.18,28.54,92.12,11.12,57.84,6.99,354.15,401.79,143.99,192.25,150.01
2021,60.11,14.66,98.6,22.53,40.7,8.04,244.6,236.78,116.83,120.24,127.88
2021,64,93.37,11.82,14.24,38.12,6.33,981.02,301.33,114.39,93.6,376.82
2021,78.46,22.36,17.67,31.05,42.92,7.01,267.26,284.33,180.38,30.3,225.85
2021,56.25,13.82,34.4,25.49,78.64,6.55,238.37,252.14,166.96,179.66,372.98
2021,26.07,15.65,48.86,33.89,89.64,8.42,1818.43,396.65,126.81,179.54,206.11
2021,9.4,97.03,8.75,16.47,69.63,6.13,253.37,464.91,154.32,74.34,203.85
2021,37.67,22.4,63.13,16.14,40.39,8.33,1419.7,153.04,223.82,76.01,183.08
2021,47,54.69,18.12,25.33,35.77,7.07,1371.57,347.98,60.21,132.39,234.41
2021,90.21,82.85,63.54,16.09,83.4,7.6,1036.95,447.71,228.14,57.25,303.25
2021,7.4,1.44,45.15,21.63,78.35,7.54,1852.27,485.51,56.48,142.64,384.77
2021,44.19,59.21,43.32,29.43,42.93,7.77,939.42,261.71,117.93,131.06,261.61
2021,65.68,55.99,81.84,11.18,46.51,6.19,782.94,143.49,131.25,41.98,306.67
2021,63.09,0.87,65.9,29.92,46.88,8.24,964.72,357.75,124.3,72.73,371.51
2022,36.41,46.89,29.73,30.46,48.92,5.74,1879.31,225.39,146.33,147.41,302.58
2022,79.11,99.35,83.1,11.16,61.6,5.54,1800.56,170.36,53.29,177.87,336.33
2022,44.85,49.6,38.85,14.21,66.62,6.99,1974.48,267.64,220.38,120.08,211.68
2022,24.09,7.63,53.07,18.97,83.15,8.08,1813.72,275.16,128.99,60.49,142.44
2022,13.08,10.12,79.12,29.22,40.65,7.19,1762.29,433.39,118.15,54.11,298.58
2022,36.67,11.57,77.66,28.08,75.58,6.41,1699.94,465.66,75.31,36.98,175.98
2022,24.92,96.06,0.2,31.75,30.34,6.16,1863.21,402.48,84.12,79.08,366.63
2022,67.22,21.87,20.52,24.05,67.83,5.72,604.27,495.1,58.52,117.87,378.98
2022,78.69,62.35,84.03,18.48,74.37,7.12,1760.88,439.1,156.35,167.59,320.32
2022,81.96,3.62,64.75,24.65,33.38,7.21,673.81,109.23,208.2,85.25,377.55
2022,89.65,37.12,0.88,30.62,45.24,7.64,983.88,494.6,278.37,53.44,302.81
2022,91.34,54.94,32.9,11.31,82.11,6.89,1689.3,161.26,223.81,145.38,78.27
2022,24.45,98.87,55.54,18.93,58.29,8.44,1852.73,294.72,296.7,135.39,106.63
2022,53.19,11.65,10.92,29.59,35.98,5.51,1562.03,238.3,136.78,83.78,138.59
2022,26.7,47.93,23.93,34.52,79.35,7.73,437.29,325.44,82.55,88.2,317.53
2022,50.31,33.04,29.71,17.61,88.61,6.51,235.26,115.89,123.99,47.85,207.74
2022,84.92,59,54.08,14.06,58.15,7.59,274.93,445.08,215.62,70.8,383.25
2022,45.89,15.38,59.72,32.1,45.77,6.02,1184.83,263.21,173.09,57.69,143.01
2022,10.03,82.53,54.01,24.93,30.05,6.17,1799.14,168.1,223.69,68.52,399.43
2022,3.87,14.94,31.83,20.33,72.6,6.96,282.8,469.93,128.99,118.26,236.92
2022,86.97,76.95,6.79,27.94,45.68,8.08,974.91,226.37,224.71,57.18,68.27
2022,52.07,85.36,18.44,21,79.87,6.49,327.06,448.99,117.81,110.61,141.3
2022,7.28,65.6,59.75,24.13,68.32,6.42,402.09,439.73,106.64,140.22,107.5
2022,46.23,94.91,0.44,31.48,73.59,7.71,364.49,215.56,128.32,78.73,174.04
2022,25.15,42.04,6.95,19.18,77.34,8.41,937.63,369.66,123.85,153.24,278.15
2022,63.08,90.37,57.48,23.96,59.12,6.63,1508.18,236.88,122.54,129.88,124.76
2022,75.65,63.43,46.37,28.54,31.97,7.41,1566.1,463.4,226.65,103.06,175.15
2022,28.84,1.05,8.96,23.13,86.94,6.92,1700.43,339.5,53.88,149.67,167.23
2022,21.44,21.61,53.55,12.14,50.86,6.97,1794.76,357.55,209.41,164.81,69.43
2022,62.13,84.72,81.01,24.99,65.61,5.94,1400.47,187.67,57.76,82.68,241.49
2022,79.72,31.54,38.09,11.61,82.05,7.39,1209.78,416.27,180.89,131.15,352.02
2022,53.37,52.07,97.95,24.73,62.56,7.16,1334.94,445.7,119.56,69.61,290.44
2022,80.62,97.72,3.74,31.41,88.71,6.17,1905.93,446.47,219.09,166.43,200.99
2022,79.16,26.78,59.22,14.36,89.06,8.11,620.33,271.21,221.21,35.79,137.17
2022,60.43,20.98,59.8,22.04,88.63,7.11,308.83,183.9,130.69,121.35,97.6
2022,70.65,31.86,34,26.23,75.5,8.07,1912.28,197.76,132.63,108.43,163.49
2022,75.85,85.21,33.33,14.5,61.33,6.91,1874.87,485.65,216.44,85.65,244.93
2022,1.8,25.55,22.97,12.77,36.79,8.38,1175.49,397.84,196.52,166,113.18
2022,96.49,64.82,53.25,20.18,59.52,6.83,504.54,178.34,144.86,96.26,369.57
2022,28.41,72.85,65.66,30.43,69.78,7.13,1516.23,486.96,145.75,62.14,316.8
2022,15.25,69.67,62.62,21.97,70.08,8.48,1482.78,424.72,246.38,138.48,145.54
2022,38.15,43.71,77.76,20.17,46.22,6.98,801.62,102.69,127.06,94.74,162.23
2022,46.6,34.3,29.52,23.92,69.06,5.96,1830.63,204.92,70.28,118.86,139.8
2022,25.91,81.6,13.96,24.44,34.42,6.18,327.61,202.68,109.81,174.32,397.15
2022,29.88,4.74,27.17,16.63,69.4,7.3,1392.55,330.74,105.71,43.86,212.67
2022,53.74,64.82,2.23,22.37,49.12,7.78,1810.33,352.17,252.55,178.92,280.95
2022,26.82,65.81,68.72,26.69,88.31,6.78,1594.41,389.22,143.15,62.62,398.89
2022,50.3,27.66,87.26,29.43,39.77,5.5,851.31,395.74,108.83,90.44,289.23
2022,55.7,31.91,51.01,11.81,86.92,8,1394.95,210.86,249.43,162.56,231.86
2022,15.41,48.65,94.5,24.33,86.14,6.18,1477.82,117.06,278.72,55.28,160.19
2022,63.02,73.52,91.5,17.41,35.18,7.3,1237.53,279.45,107.12,84.06,331.62
2022,98.32,76.17,12.4,10.65,57.56,8.18,1234.74,203.59,160.16,195.3,282.34
2022,80.8,14.85,37.73,21.47,58.57,5.76,1460.74,325.31,175.96,163.17,303.16
2022,5.76,92.68,13.52,27.11,35.39,6.06,594.31,204.6,169.53,132.36,314.91
2022,98.63,74.02,7.33,20.79,49.44,6.8,1733.78,216.02,246.85,73.25,240.19
2022,43.74,22.66,47.39,14.89,48.49,8.34,1689.31,459.86,285.1,36.94,194.32
2022,2.96,92.01,64.23,23.24,43.22,5.66,1545.29,432.75,94.29,121.21,360.31
2022,44.79,19.32,5.86,24.98,51.05,7.5,284.2,168.14,176.35,147.3,127.86
2022,30.72,44.94,56.04,13.89,85.85,7.31,1444.06,361.45,248.33,198.14,261.77
2022,97.34,32.84,2.4,20.54,68.25,6.9,531.14,276.68,197.94,195.89,193.41
2022,50.37,40.23,87.38,34.75,77.25,7.09,414.81,296.18,149.42,91.85,398.19
2022,17.62,96.84,79.23,19.6,37.19,5.62,622.06,245.66,52.6,125.47,106.58
2022,2.11,7.64,12.42,22.6,89.22,7.51,1396.14,240.91,253.38,61.65,265.53
2022,59.65,60.51,89.97,21.43,42.72,6.07,789.39,288.13,229.24,103.37,367.05
2022,9.33,20.89,23.57,23.71,34.99,7.04,1197.62,368.46,174.79,86.17,257.76
2022,14.53,80.31,96.25,20.29,40.45,5.96,1561.2,464.18,123.21,55.88,396.35
2022,41.46,52.59,99.13,23.74,77.26,7.89,332.21,174.51,217.9,78.48,244.19
2022,41.76,90.54,79.17,12.81,77.03,6.18,1529.96,487.34,243.67,67.16,111.85
2022,57.11,94.43,37.55,33.34,56.67,7.24,554.11,214.39,242.06,70.85,184.78
2022,59.08,75.16,79.28,21.86,86.52,6.31,900.79,293.67,184.49,72.23,78.14
2022,66.1,68.12,28.86,12.68,85.12,6.08,1271.34,187.42,283.17,154.79,203.98
2022,98.75,69.7,79.77,12.48,82.16,8.11,1527.11,120.22,282.55,130.38,94.75
2023,65.53,81.57,18.73,23.83,47.05,7.9,390.15,180.61,268.09,81.79,392.84
2023,64.12,55.88,50.76,24.42,36.39,8.44,542.11,425.57,289.19,147.42,292.66
2023,49.88,46.18,32.28,16.1,78.5,7.49,748.79,469.13,110.93,82.29,142.42
2023,75.54,20.56,12.38,17.78,44.87,7.76,544.38,376.71,131.63,86.87,273.14
2023,53.26,7.41,97.95,16.49,44.34,7.17,1260.06,315,145.11,177.82,298
2023,42.91,63.75,83.23,17.75,65.21,7.9,548.79,329.07,279.96,197.52,128.77
2023,21.39,84.39,48.48,11.88,55.57,6.3,1218.42,373.73,247.25,120.93,282.76
2023,49.59,53.76,72.29,31.8,72.04,7.23,1266.75,455.97,146.34,118.34,67.39
2023,43.92,1.01,21.05,14.23,77.08,7.4,1639.94,436.06,254.76,32.4,399.43
2023,20.94,96.05,23.05,32.3,34.78,5.53,506.28,409.57,116.74,64.01,94.34
2023,71.18,19.78,56.49,28.92,37.85,7.47,1387.93,142.41,187.1,30.04,119.48
2023,55.17,49.17,68.38,11.45,77.81,7.18,1146.75,321.63,84.44,34.46,66.31
2023,50.15,1.66,99.09,13.76,53.66,5.54,827.99,134.57,96.75,159.29,185.48
2023,73.46,19.98,74.36,34.47,89.88,5.8,1736.29,265.16,180.41,108.35,207.22
2023,21.83,46.63,98.85,11.75,42.7,8.09,385.18,147.6,109.15,76.89,123.01
2023,13.3,95.41,18.1,29.08,31.36,7.58,1233.31,422.31,81.62,175.01,374.64
2023,92.69,32.36,53.87,19.75,54.3,6.08,512.88,382.7,103.21,137.56,228.42
2023,13.7,99.65,45.24,15.6,87.52,5.81,384.27,386.89,237.26,69.51,375.82
2023,49.63,95.84,83.11,33.65,70.64,6.04,600.27,408.6,225.61,61.21,77.17
2023,45.31,77.55,71.09,10.13,75.3,8.22,1427.92,218.29,251.51,73.47,398.56
2023,51.81,52.89,28.37,10.46,84.87,6.49,336.67,286.52,185.95,106.87,220.18
2023,64.1,79.93,87.48,29.51,36.35,7.78,948.05,477.62,167.32,185.25,313.37
2023,11.27,30.49,45.93,29.85,41.49,6.97,1261.4,473.47,295.52,123.02,330.2
2023,60.12,38.99,50.65,16.42,66.46,7.5,751.53,143.77,188.3,69.33,128.25
2023,92.74,30.32,30.32,20.28,86.91,8.18,1511.25,410.95,61.19,150.29,300.5
2023,12.08,3.04,52.88,13.57,56.32,7.18,515.71,210.37,156.11,112.27,189.87
2023,51.75,38.26,96.6,22.15,62.45,8.05,532.63,245.66,299.23,137.63,261.72
2023,66.58,70.21,8.22,27.62,63.55,6.6,1746.47,371.71,83.69,169.81,265.92
2023,21.89,30.08,81.98,13.67,89.45,7.85,1776.57,406.55,192.66,33.87,79.06
2023,66.97,17.76,1.72,11.63,49.9,8.5,1059.43,238.27,131.57,111.14,225.46
2023,22.21,59.45,80.06,11.22,61.52,7.58,596.14,275.84,241.55,43.89,290.76
2023,20.97,50.86,92.93,25.83,79.6,6.1,1657.24,311.37,198.61,47.84,240.11
2023,83.83,46.4,23.04,21.76,68.49,6.49,265.2,101.74,149.26,67.1,108.76
2023,16.47,6.6,4.47,13.72,48.29,7.94,1466.91,125.58,236.05,96.42,319.41
2023,11.99,65.26,79.64,21.35,58.99,5.61,1028.7,328.93,239.17,183.1,316.28
2023,21.95,78.92,32.96,21.43,75.66,8.46,717.65,413.48,250.76,115.34,219.13
2023,5.42,3.82,63.21,32.7,81.81,5.83,1172.92,119.49,214.82,98.86,379.11
2023,17.21,71.82,34.13,20.03,86.7,5.72,482.16,170.89,67.35,84.37,189.16
2023,23.49,14.44,97.93,32.06,75.6,6.88,600.2,137.28,91.04,81.26,222.3
2023,35.29,58.85,97.56,27.79,72.88,5.67,1349.55,430.95,224.24,147.06,63.25
2023,49.39,42.12,43.28,33.21,84.48,6.15,1438.73,467.26,51.57,59.46,123.9
2023,21.81,95.33,47.37,34.6,30.48,7.22,1680.78,478.44,204,110.04,182.05
2023,64.08,15.11,8.31,11.73,62.19,6.46,1123.59,194.69,106.38,127.82,246.55
2023,2.94,17.28,31.27,21.29,62.8,7.8,1672.87,393.06,226.48,85.53,236.52
2023,37.36,35.2,29.92,13.06,51.95,8.37,1264.25,254,268.74,57.38,384.4
2023,27.74,99.3,30.27,19.06,48.94,6.8,720.39,424.24,282.73,83.05,102.3
2023,90.37,52.18,31.41,26.72,31.74,7.35,1368.19,385.91,217.12,194.23,272.53
2023,58.53,30.13,37.7,33.52,35.95,6.36,1159.66,261.22,200.39,87.83,371.52
2023,85.76,90.01,66.77,33.92,65.34,6.5,1552.64,375.17,229.07,129.98,256.11
2023,74.74,31.51,28.86,22.02,39.36,6.4,490.57,273.34,244.32,81.73,304.87
2023,5.57,53.47,70.71,30.72,41.77,5.53,1776.93,479.63,184.62,61.99,156.21
2023,29.75,56.15,72.82,12.06,45.46,7.79,1457.56,489.94,294.41,72.65,76.97
2023,25.96,39.83,14.01,17.19,56.47,7.45,599.64,128.9,53.06,144.32,300.36
2023,61.84,10.66,8.46,19.88,54.72,6.52,460.99,372.41,160.59,67.38,172.62
2023,69.95,13.53,73.04,24.48,32.77,6.45,279.12,325.91,171.98,60.94,398.92
2023,2.9,16.38,52.49,27.12,54.21,7.16,1135.73,378.1,78.94,189.81,345.43
2023,23.21,63.71,30.49,27.79,72.52,7.29,532.03,184.78,254.23,66.15,106.09
2023,83.02,86.51,13.26,34.93,76.59,6.22,781.34,434.37,290.74,52.07,324.09
2023,15.87,62.76,85.15,21.68,73.85,7.42,1757.53,357.46,236.32,143.06,339.18
2023,97.52,84.44,94.8,33.96,46.71,6.46,1105.81,409.36,94.34,166.49,265.79
2023,32.56,91.43,48.68,29.99,80.81,6.16,630.4,242.85,187.17,52.64,244.74
2023,72.11,9.55,44.89,26.65,78.91,7.79,1315.85,236.84,137.37,56.77,302.72
2023,87.49,21.81,45.35,30.01,63.6,6.36,1757.99,291.72,233.68,57.58,123.38
2023,42.7,43.54,46.77,12.5,44.83,7.04,1218.46,367.95,54.66,47.39,76.91
2023,60.62,78.85,92.01,32.02,79.22,5.77,820.21,400.51,55.31,49.38,326.13
2023,76.99,17.14,45.4,24.94,47.32,7.4,1574.08,117.31,184.18,147.55,187.65
2023,19.27,1.04,59.9,23.36,37.01,7.72,1228.1,418.88,158.59,136.68,99.36
2023,53.91,38.2,27.8,19.65,89.59,5.7,1652.21,435.99,296.12,158.35,385
2023,51.86,45.76,39.31,25.07,40.82,5.87,1402.37,201.33,178.31,56.75,195.62
2023,21.33,15.57,46.21,12.84,65.04,8.3,1446.93,290.65,88.38,82.02,341.73
2023,44.59,43.29,55.78,23.99,38.17,7.99,647.44,313.06,192.24,110.2,140.46
2023,7.02,37.7,42.47,34.93,81.27,8.2,363.97,228.63,114.49,45.65,277.35
2023,77.28,47.09,27.2,34.87,67.33,7.37,855.05,316.74,135.24,59.47,70.85
2023,75.58,91.74,44.18,31.34,64.43,5.8,477.88,496.4,271.75,101.27,237.68
2023,31.21,20.01,83.26,33.58,31.16,6.02,256.12,257.64,253.44,56.6,115.41
2023,59.55,7.98,23.47,25.87,46.15,7.12,697.17,219.39,128.21,87.25,121.21
2023,38.2,31.81,2.85,24.24,69.57,6.31,1712.18,376.34,191.15,81.51,293.1
2023,64.79,67.02,19.53,34.85,37.41,7.89,828.23,205.01,209.64,35.49,178.54
